CompanyID,CompanyName,Industry,Country,YearsOperating,Employees,MonthlyRevenue,MonthlyExpenses,MarketingBudget,NewCustomers,RepeatCustomers,CustomerSatisfaction,EmployeeTurnover,ProductInnovation,MarketShare,RevenueGrowth,ProfitMargin
BG-02920,Nova Tekvia Ventures,Retail,United Kingdom,38,302,138855.3,118794.77,16831.13,3,34,6.86,9.79,3.95,18.23,24.75,14.45
BG-02921,Blue Zenzen Works,Real Estate,Germany,29,57,285410.1,149179.23,33621.99,124,493,7.93,10.99,4.1,13.44,23.56,47.73
BG-02922,Prime Lumvia Systems,Healthcare,Nigeria,15,194,207736.16,136706.64,26667.68,23,48,8.73,12.0,4.9,6.09,17.16,34.19
BG-02923,Summit Finsol Holdings,Real Estate,France,23,29,150079.85,74608.35,17825.24,40,76,8.47,14.64,5.05,21.13,-2.62,50.29
BG-02924,Vertex Tekora Holdings,Finance,Germany,44,39,2110161.37,1193335.12,197260.88,439,986,7.22,15.88,5.45,13.48,27.37,43.45
BG-02925,Apex Tektek Dynamics,Manufacturing,Brazil,31,729,652563.74,511224.08,86864.52,775,2717,6.55,20.39,5.75,3.82,4.86,21.66
BG-02926,Apex Zenmed Group,Healthcare,Canada,32,329,404161.12,371620.24,21678.84,361,723,9.04,14.67,7.71,14.56,28.55,8.05
BG-02927,Prime Finzen Holdings,Technology,Australia,13,125,349337.72,237436.49,32453.85,129,223,8.39,10.95,7.39,13.47,27.95,32.03
BG-02928,Blue Zenora Ventures,Energy,United States,7,615,731761.46,575422.43,93817.88,220,188,9.51,16.62,9.25,4.45,27.64,21.36
BG-02929,Blue Zenmar Group,Education,Australia,14,213,135929.66,94277.46,3269.0,15,21,7.66,9.43,6.16,3.26,4.78,30.64
BG-02930,Bright Medora Systems,Education,India,15,213,292131.03,227322.6,33345.89,33,85,5.87,9.1,7.7,10.06,13.71,22.18
BG-02931,Bright Sollum Works,Finance,India,16,282,927790.69,592656.43,29230.54,206,393,7.33,12.04,6.15,17.08,8.45,36.12
BG-02932,Apex Orafin Systems,Real Estate,United Kingdom,31,63,515621.93,235542.73,44008.95,60,219,6.09,11.74,4.3,30.95,8.38,54.32
BG-02933,Prime Finmed Dynamics,Energy,Nigeria,1,367,728623.61,524783.01,46550.7,139,238,6.04,22.09,6.6,18.29,26.99,27.98
BG-02934,Nova Viafin Systems,Energy,India,7,307,611513.26,421719.11,79057.28,109,318,8.0,19.49,6.61,2.46,31.04,31.04
BG-02935,Prime Orafin Dynamics,Technology,United Kingdom,22,145,2477030.45,1606613.98,197084.41,134,433,8.81,18.45,6.94,20.94,44.32,35.14
BG-02936,Bright Corfin Dynamics,Healthcare,South Africa,4,440,807389.0,432971.69,45554.66,256,726,9.55,16.22,6.19,14.52,23.74,46.37
BG-02937,Summit Vialum Labs,Healthcare,United Kingdom,26,280,365936.52,323820.75,20968.65,50,102,7.7,14.06,5.53,9.05,5.54,11.51
BG-02938,Vertex Viatek Group,Technology,South Africa,15,285,1364291.17,1197469.32,119649.29,115,338,7.71,20.47,8.78,2.8,30.68,12.23
BG-02939,Vertex Finvia Group,Manufacturing,United States,9,433,375249.34,359791.88,16679.15,43,86,6.11,10.97,6.78,29.55,34.18,4.12
BG-02940,Nova Lummed Ventures,Hospitality,France,20,93,139373.15,116403.28,5719.5,23,64,5.83,20.8,5.22,16.62,14.75,16.48
BG-02941,Vertex Viamed Holdings,Energy,South Africa,11,1014,1432014.24,974326.98,195328.46,263,501,9.06,9.88,8.67,1.9,7.17,31.96
BG-02942,Apex Zenora Holdings,Technology,Nigeria,33,423,727031.52,513327.91,22305.17,168,282,8.67,23.6,7.75,21.75,26.16,29.39
BG-02943,Bright Vialum Ventures,Energy,Australia,41,1023,448256.27,343235.05,21173.15,21,45,6.86,9.93,5.17,9.03,12.63,23.43
BG-02944,Vertex Medcor Group,Energy,Germany,35,542,680455.66,519404.67,12224.84,86,281,4.89,12.87,3.68,10.06,6.82,23.67
BG-02945,Blue Tekmar Systems,Healthcare,Nigeria,13,110,787700.97,619664.85,93691.95,65,169,7.02,9.26,5.79,8.43,23.42,21.33
BG-02946,Summit Viasol Group,Real Estate,Canada,9,150,312955.54,225808.39,29007.36,23,69,6.67,15.29,6.67,4.26,11.41,27.85
BG-02947,Prime Viaora Ventures,Education,Nigeria,25,25,137428.98,87374.59,8187.82,30,60,6.17,14.18,7.02,11.33,8.29,36.42
BG-02948,Apex Medora Systems,Energy,Canada,33,502,896552.89,582790.28,108304.27,69,105,5.97,2.81,5.31,19.38,-14.08,35.0
BG-02949,Bright Lumora Holdings,Manufacturing,Germany,26,59,287670.43,216587.38,18635.53,241,811,8.91,16.04,5.78,8.97,-14.41,24.71
BG-02950,Summit Oramar Dynamics,Energy,France,43,258,1650263.97,1213579.32,213372.43,168,409,7.3,7.07,6.63,3.53,5.65,26.46
BG-02951,Nova Oramar Works,Education,Germany,20,52,170798.08,108494.68,9787.43,19,32,8.18,19.0,4.19,7.33,5.39,36.48
BG-02952,Nova Lummed Ventures,Real Estate,Australia,42,223,520995.99,338795.9,27902.26,44,82,7.19,9.18,5.87,10.74,0.83,34.97
BG-02953,Bright Solzen Systems,Energy,United States,5,82,66451.49,58312.62,6861.55,7,41,7.31,12.46,4.65,7.35,19.74,12.25
BG-02954,Bright Zensol Systems,Healthcare,Australia,16,201,931160.21,645868.35,24205.4,112,650,7.46,5.95,5.99,12.44,31.9,30.64
BG-02955,Blue Tekzen Systems,Energy,Australia,41,821,722230.15,503384.14,51979.2,129,255,7.53,2.46,4.54,29.12,-5.98,30.3
BG-02956,Prime Tekvia Group,Logistics,Germany,36,559,163182.71,156703.76,16950.7,5,55,6.18,21.88,5.71,7.59,19.42,3.97
BG-02957,Nova Lumcor Group,Technology,India,29,283,762910.57,497825.52,19491.94,51,158,7.31,3.93,9.52,13.59,24.99,34.75
BG-02958,Vertex Solvia Dynamics,Education,Australia,4,39,166381.95,116102.33,11331.07,13,30,7.98,9.95,7.28,5.33,29.23,30.22
BG-02959,Vertex Oramar Ventures,Finance,Nigeria,25,364,352420.79,254378.47,19927.68,45,126,6.85,17.17,6.98,15.54,23.86,27.82
BG-02960,Summit Marzen Group,Manufacturing,Germany,30,203,185538.47,105395.28,7122.04,5,39,6.52,23.3,5.65,19.06,25.76,43.19
BG-02961,Summit Soltek Works,Technology,Germany,25,433,192702.83,90592.39,14954.09,7,15,7.31,10.23,9.64,10.67,24.89,52.99
BG-02962,Blue Cortek Group,Logistics,South Africa,16,306,91417.94,79810.2,12046.68,9,13,6.71,14.93,6.81,4.63,31.24,12.7
BG-02963,Bright Corcor Holdings,Manufacturing,United Kingdom,34,158,1088267.53,973225.96,145034.37,114,438,7.99,13.79,5.45,0.81,25.01,10.57
BG-02964,Bright Medvia Systems,Logistics,Canada,10,242,241639.88,193716.79,10663.71,53,155,6.01,7.19,6.8,27.64,23.12,19.83
BG-02965,Nova Marmed Dynamics,Logistics,Brazil,13,372,369636.07,291285.91,8251.39,44,68,7.31,33.36,6.54,38.66,23.76,21.2
BG-02966,Bright Medtek Works,Education,Canada,41,18,119026.32,87230.59,12827.63,24,0,7.87,21.98,6.17,30.72,11.63,26.71
BG-02967,Bright Viamar Works,Real Estate,India,23,104,199986.68,116910.25,17333.44,10,23,6.23,13.23,6.6,15.94,21.9,41.54
BG-02968,Apex Corora Ventures,Education,United States,40,159,85201.19,54800.69,4512.39,10,12,7.19,6.74,6.98,4.09,24.99,35.68
BG-02969,Nova Orafin Ventures,Energy,Nigeria,17,61,1119034.34,557688.38,76091.85,97,287,6.04,3.7,6.41,20.45,18.21,50.16
BG-02970,Blue Orafin Works,Technology,South Africa,36,135,255811.75,191416.95,32496.45,19,50,6.71,12.54,8.59,7.28,40.27,25.17
BG-02971,Prime Cortek Group,Education,Australia,16,40,300971.01,222365.79,23254.26,56,58,6.98,14.51,6.74,15.76,21.89,26.12
BG-02972,Apex Solcor Holdings,Real Estate,Australia,21,222,796874.66,494806.44,69478.85,77,212,8.28,15.42,5.91,6.17,21.67,37.91
BG-02973,Apex Zenvia Works,Healthcare,India,40,108,257028.62,206111.74,33910.64,27,67,7.88,8.42,5.33,21.86,59.63,19.81
BG-02974,Nova Lumzen Dynamics,Retail,Brazil,37,227,839513.69,459486.48,84433.24,64,121,6.97,27.91,8.07,22.56,9.71,45.27
BG-02975,Bright Zenfin Group,Education,Nigeria,10,87,59849.19,48802.92,4884.81,4,7,7.05,19.13,6.77,7.52,14.57,18.46
BG-02976,Vertex Solcor Ventures,Retail,India,40,390,305474.11,191735.2,24032.69,44,217,7.49,30.31,3.53,14.91,2.98,37.23
BG-02977,Blue Viasol Dynamics,Logistics,South Africa,28,145,436673.44,344466.7,13059.67,46,120,6.99,25.4,6.1,17.98,-2.39,21.12
BG-02978,Vertex Viazen Dynamics,Retail,Germany,36,688,310372.79,234228.17,20508.18,51,108,7.58,22.47,5.75,7.58,14.46,24.53
BG-02979,Nova Corsol Labs,Finance,Germany,41,27,335633.14,253128.54,12929.7,68,150,6.49,14.67,6.11,6.77,-4.72,24.58
BG-02980,Vertex Corcor Works,Technology,Germany,22,85,374354.32,269348.65,47211.29,19,94,9.85,14.29,8.11,20.07,15.22,28.05
BG-02981,Prime Viasol Group,Manufacturing,United Kingdom,35,651,146844.03,113755.73,10023.28,20,40,8.11,13.81,6.21,9.0,13.11,22.53
BG-02982,Prime Fincor Ventures,Education,South Africa,36,104,154137.41,126378.72,10222.54,17,42,7.96,8.17,6.04,16.6,30.24,18.01
BG-02983,Apex Finsol Labs,Finance,India,39,91,380313.32,220595.12,37224.56,14,125,9.59,13.98,5.7,25.31,15.12,42.0
BG-02984,Summit Corlum Works,Technology,Germany,20,193,783581.0,552877.19,91957.76,779,1332,9.64,10.08,8.47,29.54,36.22,29.44
BG-02985,Apex Orazen Ventures,Real Estate,India,9,75,114485.6,82161.22,6406.07,20,38,8.71,3.31,5.0,8.29,-0.75,28.23
BG-02986,Prime Viafin Works,Education,Brazil,7,3542,66564.09,66965.35,1405.79,7,14,7.95,10.58,7.05,11.41,9.44,-0.6
BG-02987,Apex Martek Group,Healthcare,Brazil,3,342,742704.6,525238.63,67994.01,90,165,7.2,17.35,6.27,18.23,3.84,29.28
BG-02988,Summit Finvia Dynamics,Hospitality,Nigeria,26,121,75002.7,65324.65,8664.0,54,191,6.51,19.71,3.63,2.95,2.98,12.9
BG-02989,Bright Oralum Group,Manufacturing,Australia,18,239,359173.14,257738.57,48013.93,124,217,7.81,5.1,3.86,3.15,8.14,28.24
BG-02990,Apex Tekmed Labs,Finance,South Africa,16,250,305833.59,218436.18,13310.36,135,316,7.08,2.73,7.91,4.72,15.68,28.58
BG-02991,Blue Solfin Works,Energy,Australia,26,517,291951.94,217811.77,35515.65,93,160,6.41,1.01,6.43,11.03,6.3,25.39
BG-02992,Apex Finzen Holdings,Healthcare,Canada,25,299,195690.91,157277.93,10546.66,17,66,9.31,2.68,4.88,14.2,8.81,19.63
BG-02993,Prime Martek Dynamics,Manufacturing,Germany,31,177,643434.01,455748.06,52383.27,97,122,6.03,20.67,4.18,29.12,25.72,29.17
BG-02994,Prime Tekora Systems,Manufacturing,Australia,30,65,1055714.84,915842.39,54762.14,190,514,6.17,15.91,5.78,20.8,3.6,13.25
BG-02995,Summit Teklum Ventures,Technology,Germany,9,65,127025.03,99899.7,6849.11,92,299,6.64,13.84,8.4,8.23,34.86,21.35
BG-02996,Apex Lumvia Dynamics,Technology,France,14,41,688724.13,502006.19,55848.66,57,148,8.27,19.26,7.73,5.13,37.72,27.11
BG-02997,Vertex Finora Systems,Education,Germany,21,126,151035.2,128478.17,13487.99,5,34,7.24,12.95,6.4,31.72,5.01,14.93
BG-02998,Prime Viamed Systems,Logistics,Australia,37,299,542618.71,481173.45,10012.67,146,126,7.44,22.18,5.34,11.9,7.57,11.32
BG-02999,Bright Lumzen Ventures,Hospitality,Australia,4,137,189285.83,168591.72,9216.36,26,84,6.35,18.78,4.32,28.0,24.1,10.93
BG-03000,Prime Cormar Labs,Retail,United States,5,209,172610.35,132563.21,4630.5,12,5,8.35,17.83,4.48,5.9,11.86,23.2
BG-03001,Apex Tekmed Systems,Technology,France,44,222,299594.9,161410.76,18537.32,37,88,6.55,2.24,8.34,7.41,32.95,46.12
BG-03002,Apex Corora Works,Real Estate,United Kingdom,21,213,315847.33,168203.37,21541.87,14,80,7.3,8.14,6.98,7.88,7.18,46.75
BG-03003,Blue Orazen Group,Manufacturing,South Africa,23,162,544869.03,394459.7,19142.43,125,184,7.08,18.67,4.45,12.56,-1.49,27.6
BG-03004,Bright Corzen Group,Logistics,United States,17,315,272819.55,218729.87,6062.3,15,291,8.27,15.68,5.94,26.48,42.59,19.83
BG-03005,Vertex Lumzen Holdings,Healthcare,France,22,156,640620.07,489908.02,65977.41,39,398,8.87,14.12,5.01,11.89,23.4,23.53
BG-03006,Nova Corzen Labs,Technology,India,8,270,270415.14,207788.1,6906.84,35,72,8.01,13.18,8.95,10.92,26.92,23.16
BG-03007,Prime Marsol Group,Manufacturing,India,5,385,826283.18,524262.14,52619.3,60,259,6.37,18.18,6.37,11.78,13.72,36.55
BG-03008,Blue Marmed Labs,Finance,United States,36,512,179567.51,120444.74,24443.88,13,19,7.17,4.25,5.94,12.96,24.89,32.93
BG-03009,Apex Finfin Labs,Healthcare,Germany,33,1498,208359.15,178323.18,12429.02,20,47,7.82,7.34,7.01,24.06,32.7,14.42
BG-03010,Vertex Medfin Works,Technology,India,41,548,351167.38,216565.85,8919.68,95,67,8.46,7.33,7.39,3.48,21.12,38.33
BG-03011,Apex Zentek Holdings,Technology,Australia,8,399,687840.62,591323.62,85118.73,78,358,9.31,9.37,3.82,2.87,25.98,14.03
BG-03012,Nova Tekcor Holdings,Finance,India,36,88,401753.27,254727.56,14519.36,45,49,7.62,4.42,4.6,22.74,8.03,36.6
BG-03013,Nova Medcor Holdings,Finance,Germany,1,612,223128.25,161210.41,18008.62,21,23,8.66,14.36,6.52,4.94,32.27,27.75
BG-03014,Prime Finsol Holdings,Technology,Australia,42,207,373235.53,284447.52,47890.13,198,475,7.58,21.14,8.6,10.03,34.41,23.79
BG-03015,Blue Cortek Group,Energy,Germany,40,96,317315.91,230031.87,15411.94,45,95,8.46,12.51,6.62,11.96,12.58,27.51
BG-03016,Bright Medmed Ventures,Retail,Australia,35,414,270284.36,218011.13,34876.43,72,237,8.83,27.51,2.15,8.05,5.11,19.34
BG-03017,Blue Orasol Ventures,Healthcare,Nigeria,7,374,248821.23,169205.59,25642.6,34,88,8.23,4.13,6.08,19.57,44.44,32.0
BG-03018,Blue Orafin Works,Healthcare,Nigeria,8,132,299162.54,260835.08,39885.63,140,271,8.55,11.11,9.21,1.08,39.94,12.81
BG-03019,Bright Medora Dynamics,Real Estate,South Africa,8,184,430886.46,316901.0,7391.39,53,94,8.9,7.43,5.23,6.08,22.76,26.45
BG-03020,Prime Medsol Systems,Finance,United Kingdom,24,117,223616.34,140886.43,21452.09,235,407,9.64,11.79,5.05,2.54,14.25,37.0
BG-03021,Apex Martek Works,Education,South Africa,39,239,241425.39,182997.75,8902.5,18,83,7.18,11.83,6.54,7.4,20.62,24.2
BG-03022,Blue Medmed Dynamics,Education,Nigeria,26,35,206883.6,158014.12,13434.91,25,46,8.04,21.87,5.61,9.01,20.32,23.62
BG-03023,Apex Orasol Dynamics,Hospitality,United Kingdom,9,565,114730.52,85621.05,1724.27,12,31,6.65,34.81,3.21,6.99,-5.71,25.37
BG-03024,Bright Solvia Dynamics,Healthcare,Australia,14,185,463846.03,311611.99,18229.28,66,148,7.62,15.05,6.48,24.86,9.49,32.82
BG-03025,Prime Lumfin Labs,Real Estate,United Kingdom,34,388,596968.82,353014.1,43934.85,135,143,8.01,3.44,8.87,2.17,29.52,40.87
BG-03026,Summit Solcor Ventures,Logistics,Canada,40,259,396782.6,356020.84,13814.58,32,105,5.97,15.15,5.42,3.66,4.94,10.27
BG-03027,Apex Teksol Holdings,Retail,Australia,2,592,342108.15,262762.69,7143.77,481,657,7.86,20.02,7.52,4.44,28.26,23.19
BG-03028,Blue Oramed Labs,Healthcare,Germany,15,52,162982.91,127397.82,3445.46,35,71,9.19,6.82,6.56,7.6,28.91,21.83
BG-03029,Summit Finsol Holdings,Education,Nigeria,44,158,91518.84,67974.24,7336.47,23,35,8.3,19.3,5.87,2.41,17.72,25.73
BG-03030,Summit Orafin Holdings,Logistics,Germany,6,203,1086928.57,784621.46,37133.4,77,249,6.34,24.17,5.17,3.39,4.92,27.81
BG-03031,Blue Medvia Dynamics,Retail,Germany,7,519,445022.56,347400.16,50877.35,53,72,6.15,26.24,5.82,20.09,6.62,21.94
BG-03032,Prime Solzen Systems,Manufacturing,United States,11,110,296526.36,219885.43,27015.42,24,92,5.81,19.96,5.05,12.11,-0.51,25.85
BG-03033,Blue Teklum Dynamics,Healthcare,Canada,42,136,110424.13,58347.8,8050.93,36,49,8.29,1.79,5.54,11.23,14.15,47.16
BG-03034,Prime Lumsol Holdings,Logistics,France,29,143,1329264.19,916155.81,119332.01,123,148,9.39,16.71,4.86,14.51,18.86,31.08
BG-03035,Apex Corcor Group,Retail,Germany,12,138,119851.19,103039.39,4269.09,12,33,6.08,23.32,4.41,18.68,9.12,14.03
BG-03036,Nova Zenzen Group,Retail,Germany,32,373,606108.49,380178.35,54487.4,109,161,6.43,28.15,5.53,8.06,11.65,37.28
BG-03037,Vertex Orafin Labs,Energy,Canada,13,172,293175.29,165128.83,29004.41,24,40,6.71,10.78,5.14,2.29,26.34,43.68
BG-03038,Bright Finora Works,Real Estate,France,6,40,313766.0,201494.14,33280.43,57,49,6.14,15.8,5.42,7.72,21.07,35.78
BG-03039,Summit Marmed Holdings,Finance,South Africa,16,499,297118.62,198041.1,6296.44,47,60,6.53,8.83,5.19,13.48,25.56,33.35
BG-03040,Apex Medcor Systems,Real Estate,Australia,17,109,444848.89,301862.47,9399.66,107,212,6.62,2.99,6.07,4.88,14.82,32.14
BG-03041,Apex Tekmed Dynamics,Education,Nigeria,42,117,89304.3,57601.87,5262.29,7,7,8.62,23.86,3.98,31.9,23.83,35.5
BG-03042,Prime Zenfin Holdings,Logistics,Brazil,4,222,156817.89,139199.51,15357.71,17,52,6.74,16.18,5.36,17.23,1.02,11.23
BG-03043,Bright Medcor Systems,Real Estate,Australia,1,78,813455.2,391675.18,16816.44,107,425,8.61,20.99,6.14,5.83,31.51,51.85
BG-03044,Prime Zenmed Group,Technology,India,27,99,214706.71,180182.1,13311.53,27,39,7.36,10.15,8.4,8.89,34.39,16.08
BG-03045,Apex Lumzen Systems,Hospitality,Canada,5,95,110122.22,93129.86,5880.57,19,41,8.1,35.1,5.79,10.33,6.57,15.43
BG-03046,Nova Marmed Labs,Logistics,Nigeria,43,225,444184.67,436659.22,40911.08,347,972,8.17,8.44,5.55,6.26,1.43,1.69
BG-03047,Summit Medlum Ventures,Education,France,41,181,79983.47,52955.98,10422.17,9,18,6.57,10.98,7.1,8.59,31.88,33.79
BG-03048,Apex Viamar Dynamics,Logistics,Canada,14,380,185024.4,139884.91,25120.83,21,53,8.24,13.89,4.02,2.43,6.37,24.4
BG-03049,Vertex Zensol Works,Technology,Brazil,32,110,214533.3,139483.37,14231.44,29,42,6.21,17.52,6.85,6.11,29.43,34.98
BG-03050,Blue Marfin Dynamics,Energy,France,11,234,391635.52,191562.75,31491.98,248,428,7.57,14.76,5.09,25.17,-13.07,51.09
BG-03051,Bright Marzen Holdings,Hospitality,United States,17,345,269834.2,261256.46,33103.87,16,72,7.13,33.1,4.92,21.19,30.09,3.18
BG-03052,Nova Medtek Dynamics,Hospitality,India,38,406,189713.45,166489.21,8141.31,12,51,7.17,25.88,4.26,20.81,31.39,12.24
BG-03053,Bright Marora Systems,Healthcare,United States,34,238,516424.24,350086.07,48865.14,92,96,7.08,4.65,7.52,10.98,4.91,32.21
BG-03054,Prime Zenlum Systems,Retail,United Kingdom,13,789,217073.8,194391.86,22539.82,8,66,5.27,32.78,5.48,12.56,23.52,10.45
BG-03055,Apex Finvia Dynamics,Energy,Germany,16,369,2297274.24,1742726.02,131032.21,598,1345,7.61,4.94,6.16,14.87,-1.84,24.14
BG-03056,Bright Vialum Group,Logistics,United States,12,1432,184298.03,122285.08,10796.34,18,50,6.77,12.38,3.56,7.67,-0.12,33.65
BG-03057,Nova Medzen Labs,Real Estate,India,44,121,640844.29,509042.14,88598.6,339,612,7.98,20.13,3.79,5.95,20.06,20.57
BG-03058,Nova Marmar Labs,Healthcare,United Kingdom,37,765,346296.29,240226.78,13279.97,7,68,9.09,18.44,5.11,9.34,31.12,30.63
BG-03059,Bright Fincor Holdings,Energy,India,40,115,1133135.08,585570.63,22929.47,103,234,7.05,8.54,8.69,23.06,31.38,48.32
BG-03060,Blue Solzen Systems,Hospitality,Nigeria,37,154,172651.34,151141.11,20458.91,8,35,9.34,33.38,4.96,13.25,1.87,12.46
BG-03061,Bright Finsol Holdings,Energy,United States,9,426,767644.02,559372.56,39745.45,209,558,6.85,11.57,5.8,26.33,19.75,27.13
BG-03062,Apex Zentek Holdings,Logistics,Canada,7,169,268410.27,207917.07,13528.68,144,354,7.9,16.53,4.53,12.01,15.2,22.54
BG-03063,Vertex Sollum Works,Education,India,9,132,89275.17,57368.41,2434.73,49,98,6.07,11.3,6.98,15.0,-4.43,35.74
BG-03064,Nova Zenmar Works,Retail,United States,30,1204,111231.95,102015.82,2131.9,4,27,8.14,18.04,5.41,12.49,9.73,8.29
BG-03065,Blue Solora Ventures,Manufacturing,India,4,134,760257.16,593905.53,93432.79,42,187,8.94,10.21,5.86,0.54,11.84,21.88
BG-03066,Apex Viamar Systems,Finance,India,26,40,268893.12,167155.38,20592.56,27,38,7.84,11.94,5.22,5.56,16.27,37.84
BG-03067,Apex Lumlum Works,Retail,Brazil,42,789,149240.58,114315.1,17593.5,43,99,7.55,22.86,4.69,8.21,13.21,23.4
BG-03068,Blue Fincor Group,Finance,United Kingdom,16,172,508569.8,279986.38,37757.2,309,1095,8.29,7.9,5.41,14.39,-14.88,44.95
BG-03069,Prime Corzen Ventures,Technology,Brazil,7,335,1152297.86,820195.88,40214.95,102,193,7.65,16.47,7.03,3.87,62.34,28.82
BG-03070,Summit Cortek Dynamics,Finance,Australia,32,132,776835.56,395885.03,17217.96,83,289,7.03,5.15,5.32,12.38,40.98,49.04
BG-03071,Nova Medlum Works,Healthcare,Nigeria,26,247,104731.36,90341.38,2725.94,19,27,7.14,12.94,4.64,3.78,11.51,13.74
BG-03072,Vertex Lumzen Works,Energy,India,22,95,374584.78,242053.3,16351.32,118,267,5.38,10.41,6.68,10.93,-0.81,35.38
BG-03073,Blue Solzen Works,Logistics,Brazil,18,443,233316.69,173371.89,5104.74,93,163,6.31,14.96,6.42,8.26,7.92,25.69
BG-03074,Nova Zenmed Ventures,Healthcare,Brazil,18,178,177218.31,129873.75,16352.6,15,22,8.33,1.0,5.68,15.77,12.6,26.72
BG-03075,Nova Lumfin Dynamics,Retail,Australia,33,158,814496.55,612929.82,64788.63,86,178,6.54,12.69,3.7,23.4,1.66,24.75
BG-03076,Prime Tekfin Labs,Education,Germany,36,54,97067.87,64101.4,3713.43,89,120,7.8,19.45,7.43,3.35,19.37,33.96
BG-03077,Prime Orafin Labs,Logistics,United States,15,154,145436.87,105603.52,6723.66,66,185,6.34,25.04,5.7,6.63,35.38,27.39
BG-03078,Vertex Medmar Dynamics,Manufacturing,Nigeria,31,237,911609.89,646663.18,98748.89,141,203,8.81,28.23,5.44,21.39,26.98,29.06
BG-03079,Vertex Marsol Systems,Manufacturing,United Kingdom,10,62,627743.44,413036.6,76418.09,81,123,8.09,19.98,4.25,8.31,6.67,34.2
BG-03080,Summit Soltek Systems,Healthcare,Germany,35,408,452176.72,315462.77,55041.55,74,236,9.27,3.32,6.46,14.26,19.23,30.23
BG-03081,Summit Corfin Labs,Retail,South Africa,12,150,48073.88,39514.6,2049.92,6,11,5.84,17.78,4.6,9.58,-6.49,17.8
BG-03082,Blue Viacor Group,Hospitality,Canada,43,59,257998.26,199590.3,4291.11,106,125,4.98,27.32,4.17,15.19,6.53,22.64
BG-03083,Bright Medora Group,Finance,South Africa,18,161,658295.3,383833.23,28513.35,88,217,7.4,15.84,6.3,16.78,16.65,41.69
BG-03084,Bright Tekmed Ventures,Hospitality,Australia,42,141,111984.78,94176.29,4697.08,26,77,8.96,30.59,4.22,5.41,22.57,15.9
BG-03085,Prime Marsol Holdings,Energy,South Africa,39,108,197749.11,99846.01,26927.38,20,41,5.8,9.3,7.82,6.22,20.6,49.51
BG-03086,Blue Marvia Systems,Real Estate,Australia,35,231,119233.1,94954.83,14172.54,25,49,6.32,15.3,6.76,7.49,16.34,20.36
BG-03087,Blue Medora Ventures,Education,Canada,29,898,78434.34,63910.55,3515.71,8,20,7.33,14.4,5.37,20.2,2.7,18.52
BG-03088,Blue Zentek Holdings,Hospitality,Australia,2,146,162451.7,157706.07,8875.88,51,104,8.08,17.69,6.61,3.72,35.57,2.92
BG-03089,Prime Tekmar Ventures,Finance,France,25,40,919044.23,487223.26,53412.24,624,3127,7.92,1.0,6.62,14.41,27.0,46.99
BG-03090,Bright Lummar Works,Manufacturing,Nigeria,23,414,409515.52,316690.86,8093.52,22,79,6.04,15.05,7.5,10.14,35.93,22.67
BG-03091,Nova Orasol Holdings,Education,France,24,204,706699.37,449137.72,20829.11,52,115,5.89,21.54,6.38,3.87,-23.13,36.45
BG-03092,Bright Marfin Holdings,Logistics,France,25,318,166672.19,153415.73,16107.55,56,78,6.83,11.04,4.05,4.35,16.34,7.95
BG-03093,Prime Viatek Works,Manufacturing,Australia,43,325,340782.54,265171.83,43753.04,54,191,6.39,23.89,6.03,13.81,12.51,22.19
BG-03094,Summit Oralum Dynamics,Education,Brazil,33,101,39526.35,26353.54,1411.56,1,7,5.7,16.95,7.62,18.67,7.68,33.33
BG-03095,Summit Viazen Holdings,Energy,Australia,33,458,434110.4,335921.06,21044.71,228,374,6.35,8.12,7.15,30.31,16.81,22.62
BG-03096,Nova Marora Works,Finance,Germany,17,243,939946.52,429652.18,113102.79,18,215,8.16,4.53,6.1,17.72,5.32,54.29
BG-03097,Nova Finmed Holdings,Energy,Nigeria,40,445,1100974.03,810170.29,132690.13,293,432,7.35,13.42,5.35,6.74,33.9,26.41
BG-03098,Vertex Solora Works,Finance,Australia,14,112,322739.47,144194.56,24312.08,82,189,7.61,17.65,5.83,21.03,24.83,55.32
